Week_Start_Date,SKU,Avg_Unit_Cost,Needed_Qty_Lag_1W,Needed_Qty_Lag_2W,Needed_Qty_Lag_4W,Avg_Needed_Qty_Last_4W,Target_Weekly_Quantity_Needed
2024-01-14,SKU1001,76.99,244.58,294.23,234.22,255.74500000000003,251.12
2024-01-21,SKU1001,77.38,251.12,244.58,249.95,259.97,259.84
2024-01-28,SKU1001,78.88,259.84,251.12,294.23,262.4425,242.43
2024-02-04,SKU1001,81.63,242.43,259.84,244.58,249.4925,237.67
2024-02-11,SKU1001,73.43,237.67,242.43,251.12,247.765,261.24
2024-02-18,SKU1001,75.23,261.24,237.67,259.84,250.295,204.36
2024-02-25,SKU1001,66.17,204.36,261.24,242.43,236.425,282.51
2024-03-03,SKU1001,83.94,282.51,204.36,237.67,246.445,277.17
2024-03-10,SKU1001,68.7,277.17,282.51,261.24,256.32,291.26
2024-03-17,SKU1001,77.76,291.26,277.17,204.36,263.825,267.17
2024-03-24,SKU1001,79.39,267.17,291.26,282.51,279.52750000000003,267.11
2024-03-31,SKU1001,67.64,267.11,267.17,277.17,275.6775,298.91
2024-04-07,SKU1001,74.41,298.91,267.11,291.26,281.1125,299.67
2024-04-14,SKU1001,85.22,299.67,298.91,267.17,283.21500000000003,305.06
2024-04-21,SKU1001,79.76,305.06,299.67,267.11,292.6875,229.65
2024-04-28,SKU1001,79.05,229.65,305.06,298.91,283.3225,279.47
2024-05-05,SKU1001,75.87,279.47,229.65,299.67,278.4625,248.24
2024-05-12,SKU1001,72.12,248.24,279.47,305.06,265.605,242.64
2024-05-19,SKU1001,69.53,242.64,248.24,229.65,250.00000000000003,217.77
2024-05-26,SKU1001,66.05,217.77,242.64,279.47,247.03,217.29
2024-06-02,SKU1001,90.21,217.29,217.77,248.24,231.485,185.54
2024-06-09,SKU1001,105.43,185.54,217.29,242.64,215.81,278.48
2024-06-16,SKU1001,95.24,278.48,185.54,217.77,224.77,273.82
2024-06-23,SKU1001,82.34,273.82,278.48,217.29,238.78250000000003,187.47
2024-06-30,SKU1001,91.64,187.47,273.82,185.54,231.32750000000001,210.15
2024-07-07,SKU1001,98.47,210.15,187.47,278.48,237.48000000000002,183.6
2024-07-14,SKU1001,83.81,183.6,210.15,273.82,213.76,180.23
2024-07-21,SKU1001,105.2,180.23,183.6,187.47,190.3625,188.38
2024-07-28,SKU1001,100.24,188.38,180.23,210.15,190.59,160.43
2024-08-04,SKU1001,86.13,160.43,188.38,183.6,178.16000000000003,219.87
2024-08-11,SKU1001,100.02,219.87,160.43,180.23,187.22750000000002,200.19
2024-08-18,SKU1001,84.66,200.19,219.87,188.38,192.2175,189.97
2024-08-25,SKU1001,89.0,189.97,200.19,160.43,192.615,175.99
2024-09-01,SKU1001,91.32,175.99,189.97,219.87,196.505,160.45
2024-09-08,SKU1001,92.08,160.45,175.99,200.19,181.65,150.97
2024-09-15,SKU1001,97.51,150.97,160.45,189.97,169.345,168.17
2024-09-22,SKU1001,96.08,168.17,150.97,175.99,163.89499999999998,154.96
2024-09-29,SKU1001,96.18,154.96,168.17,160.45,158.6375,185.53
2024-10-06,SKU1001,70.77,185.53,154.96,150.97,164.9075,190.89
2024-10-13,SKU1001,72.97,190.89,185.53,168.17,174.8875,172.38
2024-10-20,SKU1001,71.6,172.38,190.89,154.96,175.94,229.68
2024-10-27,SKU1001,74.41,229.68,172.38,185.53,194.62,255.81
2024-11-03,SKU1001,77.71,255.81,229.68,190.89,212.19,225.43
2024-11-10,SKU1001,81.37,225.43,255.81,172.38,220.82500000000002,212.46
2024-11-17,SKU1001,76.3,212.46,225.43,229.68,230.84500000000003,298.04
2024-11-24,SKU1001,78.95,298.04,212.46,255.81,247.935,243.64
2024-12-01,SKU1001,77.65,243.64,298.04,225.43,244.8925,283.35
2024-12-08,SKU1001,68.57,283.35,243.64,212.46,259.3725,203.19
2024-12-15,SKU1001,79.07,203.19,283.35,298.04,257.055,232.07
2024-12-22,SKU1001,63.42,232.07,203.19,243.64,240.5625,288.17
2024-12-29,SKU1001,83.47,288.17,232.07,283.35,251.695,326.43
2021-01-31,SKU1002,24.8,56.5,51.04,48.8,53.4625,56.27
2021-02-07,SKU1002,22.88,56.27,56.5,57.51,55.330000000000005,47.58
2021-02-14,SKU1002,21.54,47.58,56.27,51.04,52.8475,46.89
2021-02-21,SKU1002,24.73,46.89,47.58,56.5,51.81,51.28
2021-02-28,SKU1002,20.53,51.28,46.89,56.27,50.505,51.2
2021-03-07,SKU1002,25.65,51.2,51.28,47.58,49.2375,53.19
2021-03-14,SKU1002,24.6,53.19,51.2,46.89,50.64,59.13
2021-03-21,SKU1002,25.8,59.13,53.19,51.28,53.7,63.2
2021-03-28,SKU1002,23.98,63.2,59.13,51.2,56.68,70.17
2021-04-04,SKU1002,26.46,70.17,63.2,53.19,61.4225,70.18
2021-04-11,SKU1002,25.48,70.18,70.17,59.13,65.67,68.66
2021-04-18,SKU1002,26.82,68.66,70.18,63.2,68.05250000000001,48.81
2021-04-25,SKU1002,30.03,48.81,68.66,70.17,64.455,45.84
2021-05-02,SKU1002,23.35,45.84,48.81,70.18,58.3725,51.77
2021-05-09,SKU1002,25.53,51.77,45.84,68.66,53.769999999999996,58.4
2021-05-16,SKU1002,25.95,58.4,51.77,48.81,51.205000000000005,47.77
2021-05-23,SKU1002,23.12,47.77,58.4,45.84,50.945,47.13
2021-05-30,SKU1002,28.15,47.13,47.77,51.77,51.2675,59.1
2021-06-06,SKU1002,30.56,59.1,47.13,58.4,53.1,45.38
2021-06-13,SKU1002,32.64,45.38,59.1,47.77,49.845,47.58
2021-06-20,SKU1002,28.54,47.58,45.38,47.13,49.7975,38.71
2021-06-27,SKU1002,26.58,38.71,47.58,59.1,47.6925,47.33
2021-07-04,SKU1002,32.59,47.33,38.71,45.38,44.75,48.64
2021-07-11,SKU1002,30.77,48.64,47.33,47.58,45.565000000000005,39.93
2021-07-18,SKU1002,33.8,39.93,48.64,38.71,43.6525,42.19
2021-07-25,SKU1002,29.95,42.19,39.93,47.33,44.522499999999994,40.37
2021-08-01,SKU1002,33.62,40.37,42.19,48.64,42.7825,33.88
2021-08-08,SKU1002,29.97,33.88,40.37,39.93,39.0925,43.14
2021-08-15,SKU1002,30.27,43.14,33.88,42.19,39.894999999999996,45.78
2021-08-22,SKU1002,31.29,45.78,43.14,40.37,40.792500000000004,36.13
2021-08-29,SKU1002,28.78,36.13,45.78,33.88,39.7325,35.1
2021-09-05,SKU1002,29.1,35.1,36.13,43.14,40.0375,38.26
2021-09-12,SKU1002,33.4,38.26,35.1,45.78,38.8175,34.26
2021-09-19,SKU1002,27.8,34.26,38.26,36.13,35.9375,36.75
2021-09-26,SKU1002,29.12,36.75,34.26,35.1,36.0925,41.9
2021-10-03,SKU1002,27.5,41.9,36.75,38.26,37.7925,40.13
2021-10-10,SKU1002,23.7,40.13,41.9,34.26,38.260000000000005,39.42
2021-10-17,SKU1002,23.32,39.42,40.13,36.75,39.55,46.12
2021-10-24,SKU1002,26.32,46.12,39.42,41.9,41.8925,44.98
2021-10-31,SKU1002,24.88,44.98,46.12,40.13,42.662499999999994,45.67
2021-11-07,SKU1002,27.17,45.67,44.98,39.42,44.0475,40.68
2021-11-14,SKU1002,28.36,40.68,45.67,46.12,44.3625,42.23
2021-11-21,SKU1002,25.82,42.23,40.68,44.98,43.39,41.99
2021-11-28,SKU1002,22.73,41.99,42.23,45.67,42.6425,57.22
2021-12-05,SKU1002,24.85,57.22,41.99,40.68,45.53,47.23
2021-12-12,SKU1002,25.04,47.23,57.22,42.23,47.1675,43.03
2021-12-19,SKU1002,27.52,43.03,47.23,41.99,47.3675,43.18
2021-12-26,SKU1002,26.62,43.18,43.03,57.22,47.665,54.12
2022-01-02,SKU1002,22.23,54.12,43.18,47.23,46.89,49.35
2022-01-09,SKU1002,28.33,49.35,54.12,43.03,47.42,52.26
2022-01-16,SKU1002,24.24,52.26,49.35,43.18,49.7275,59.17
2022-01-23,SKU1002,29.62,59.17,52.26,54.12,53.724999999999994,49.9
2022-01-30,SKU1002,24.3,49.9,59.17,49.35,52.669999999999995,54.09
2022-02-06,SKU1002,23.65,54.09,49.9,52.26,53.855,52.4
2022-02-13,SKU1002,21.07,52.4,54.09,59.17,53.89,52.36
2022-02-20,SKU1002,23.38,52.36,52.4,49.9,52.1875,45.59
2022-02-27,SKU1002,24.87,45.59,52.36,54.09,51.11,49.3
2022-03-06,SKU1002,24.06,49.3,45.59,52.4,49.9125,62.0
2022-03-13,SKU1002,25.77,62.0,49.3,52.36,52.3125,51.96
2022-03-20,SKU1002,25.19,51.96,62.0,45.59,52.2125,65.93
2022-03-27,SKU1002,28.63,65.93,51.96,49.3,57.2975,61.3
2022-04-03,SKU1002,22.97,61.3,65.93,62.0,60.2975,55.12
2022-04-10,SKU1002,25.34,55.12,61.3,51.96,58.5775,61.99
2022-04-17,SKU1002,26.01,61.99,55.12,65.93,61.085,47.18
2022-04-24,SKU1002,25.43,47.18,61.99,61.3,56.3975,43.0
2022-05-01,SKU1002,28.84,43.0,47.18,55.12,51.822500000000005,60.5
2022-05-08,SKU1002,24.27,60.5,43.0,61.99,53.167500000000004,42.57
2022-05-15,SKU1002,25.95,42.57,60.5,47.18,48.3125,55.46
2022-05-22,SKU1002,25.55,55.46,42.57,43.0,50.3825,59.4
2022-05-29,SKU1002,25.51,59.4,55.46,60.5,54.4825,43.85
2022-06-05,SKU1002,34.67,43.85,59.4,42.57,50.32,33.94
2022-06-12,SKU1002,28.02,33.94,43.85,55.46,48.1625,47.61
2022-06-19,SKU1002,33.39,47.61,33.94,59.4,46.199999999999996,50.36
2022-06-26,SKU1002,31.01,50.36,47.61,43.85,43.94,49.97
2022-07-03,SKU1002,31.82,49.97,50.36,33.94,45.47,40.08
2022-07-10,SKU1002,30.39,40.08,49.97,47.61,47.005,41.25
2022-07-17,SKU1002,32.11,41.25,40.08,50.36,45.415,45.11
2022-07-24,SKU1002,30.3,45.11,41.25,49.97,44.1025,45.54
2022-07-31,SKU1002,28.79,45.54,45.11,40.08,42.995000000000005,39.26
2022-08-07,SKU1002,33.68,39.26,45.54,41.25,42.79,43.11
2022-08-14,SKU1002,30.69,43.11,39.26,45.11,43.254999999999995,43.52
2022-08-21,SKU1002,33.64,43.52,43.11,45.54,42.8575,41.76
2022-08-28,SKU1002,27.05,41.76,43.52,39.26,41.9125,37.55
2022-09-04,SKU1002,27.24,37.55,41.76,43.11,41.485,35.5
2022-09-11,SKU1002,32.32,35.5,37.55,43.52,39.582499999999996,29.3
2022-09-18,SKU1002,28.36,29.3,35.5,41.76,36.027499999999996,46.47
2022-09-25,SKU1002,28.83,46.47,29.3,37.55,37.205,41.1
2022-10-02,SKU1002,23.06,41.1,46.47,35.5,38.0925,48.2
2022-10-09,SKU1002,25.95,48.2,41.1,29.3,41.2675,38.78
2022-10-16,SKU1002,25.94,38.78,48.2,46.47,43.6375,36.72
2022-10-23,SKU1002,26.88,36.72,38.78,41.1,41.199999999999996,33.48
2022-10-30,SKU1002,30.95,33.48,36.72,48.2,39.295,46.09
2022-11-06,SKU1002,26.45,46.09,33.48,38.78,38.7675,45.53
2022-11-13,SKU1002,27.09,45.53,46.09,36.72,40.455,42.09
2022-11-20,SKU1002,24.55,42.09,45.53,33.48,41.7975,41.22
2022-11-27,SKU1002,24.62,41.22,42.09,46.09,43.7325,47.92
2022-12-04,SKU1002,23.76,47.92,41.22,45.53,44.190000000000005,44.84
2022-12-11,SKU1002,26.55,44.84,47.92,42.09,44.017500000000005,42.1
2022-12-18,SKU1002,25.04,42.1,44.84,41.22,44.02,42.55
2022-12-25,SKU1002,26.47,42.55,42.1,47.92,44.352500000000006,46.86
2023-01-01,SKU1002,25.78,46.86,42.55,44.84,44.0875,59.33
2023-01-08,SKU1002,28.13,59.33,46.86,42.1,47.71,40.97
2023-01-15,SKU1002,26.4,40.97,59.33,42.55,47.4275,56.17
2023-01-22,SKU1002,24.7,56.17,40.97,46.86,50.832499999999996,54.66
2023-01-29,SKU1002,24.29,54.66,56.17,59.33,52.7825,55.19
2023-02-05,SKU1002,32.37,55.19,54.66,40.97,51.747499999999995,52.8
2023-02-12,SKU1002,29.63,52.8,55.19,56.17,54.705,58.38
2023-02-19,SKU1002,24.11,58.38,52.8,54.66,55.2575,57.74
2023-02-26,SKU1002,25.46,57.74,58.38,55.19,56.0275,65.06
2023-03-05,SKU1002,26.87,65.06,57.74,52.8,58.495000000000005,54.52
2023-03-12,SKU1002,28.25,54.52,65.06,58.38,58.925000000000004,58.32
2023-03-19,SKU1002,28.66,58.32,54.52,57.74,58.910000000000004,58.01
2023-03-26,SKU1002,24.73,58.01,58.32,65.06,58.9775,49.52
2023-04-02,SKU1002,24.69,49.52,58.01,54.52,55.0925,45.94
2023-04-09,SKU1002,25.16,45.94,49.52,58.32,52.9475,55.09
2023-04-16,SKU1002,24.67,55.09,45.94,58.01,52.14,62.72
2023-04-23,SKU1002,23.28,62.72,55.09,49.52,53.3175,63.31
2023-04-30,SKU1002,24.5,63.31,62.72,45.94,56.765,56.76
2023-05-07,SKU1002,21.72,56.76,63.31,55.09,59.47,55.41
2023-05-14,SKU1002,26.65,55.41,56.76,62.72,59.55,59.13
2023-05-21,SKU1002,26.53,59.13,55.41,63.31,58.6525,58.45
2023-05-28,SKU1002,24.3,58.45,59.13,56.76,57.4375,57.86
2023-06-04,SKU1002,31.08,57.86,58.45,55.41,57.712500000000006,43.2
2023-06-11,SKU1002,33.34,43.2,57.86,59.13,54.660000000000004,47.18
2023-06-18,SKU1002,27.94,47.18,43.2,58.45,51.6725,48.68
2023-06-25,SKU1002,35.29,48.68,47.18,57.86,49.230000000000004,41.64
2023-07-02,SKU1002,30.74,41.64,48.68,43.2,45.175,45.82
2023-07-09,SKU1002,27.74,45.82,41.64,47.18,45.83,34.64
2023-07-16,SKU1002,27.7,34.64,45.82,48.68,42.695,38.0
2023-07-23,SKU1002,26.6,38.0,34.64,41.64,40.025,34.95
2023-07-30,SKU1002,27.35,34.95,38.0,45.82,38.3525,37.26
2023-08-06,SKU1002,34.11,37.26,34.95,34.64,36.212500000000006,41.16
2023-08-13,SKU1002,32.32,41.16,37.26,38.0,37.8425,44.43
2023-08-20,SKU1002,31.07,44.43,41.16,34.95,39.449999999999996,38.85
2023-08-27,SKU1002,29.42,38.85,44.43,37.26,40.425,36.36
2023-09-03,SKU1002,32.3,36.36,38.85,41.16,40.2,36.11
2023-09-10,SKU1002,34.32,36.11,36.36,44.43,38.9375,35.66
2023-09-17,SKU1002,30.18,35.66,36.11,38.85,36.745,43.93
2023-09-24,SKU1002,30.46,43.93,35.66,36.36,38.015,40.35
2023-10-01,SKU1002,27.02,40.35,43.93,36.11,39.0125,44.45
2023-10-08,SKU1002,24.28,44.45,40.35,35.66,41.0975,45.64
2023-10-15,SKU1002,29.02,45.64,44.45,43.93,43.5925,36.19
2023-10-22,SKU1002,23.02,36.19,45.64,40.35,41.6575,38.7
2023-10-29,SKU1002,24.33,38.7,36.19,44.45,41.245000000000005,38.83
2023-11-05,SKU1002,24.48,38.83,38.7,45.64,39.84,35.38
2023-11-12,SKU1002,25.52,35.38,38.83,36.19,37.275,48.93
2023-11-19,SKU1002,23.81,48.93,35.38,38.7,40.46,44.1
2023-11-26,SKU1002,26.64,44.1,48.93,38.83,41.81,52.96
2023-12-03,SKU1002,24.18,52.96,44.1,35.38,45.3425,52.32
2023-12-10,SKU1002,23.89,52.32,52.96,48.93,49.5775,45.04
2023-12-17,SKU1002,23.72,45.04,52.32,44.1,48.605,43.37
2023-12-24,SKU1002,21.27,43.37,45.04,52.96,48.4225,44.56
2023-12-31,SKU1002,30.2,44.56,43.37,52.32,46.322500000000005,62.63
2024-01-07,SKU1002,22.43,62.63,44.56,45.04,48.9,50.34
2024-01-14,SKU1002,26.41,50.34,62.63,43.37,50.225,52.73
2024-01-21,SKU1002,28.34,52.73,50.34,44.56,52.565,47.08
2024-01-28,SKU1002,29.97,47.08,52.73,62.63,53.195,49.24
2024-02-04,SKU1002,24.85,49.24,47.08,50.34,49.8475,53.1
2024-02-11,SKU1002,24.99,53.1,49.24,52.73,50.5375,55.21
2024-02-18,SKU1002,26.0,55.21,53.1,47.08,51.1575,58.06
2024-02-25,SKU1002,24.29,58.06,55.21,49.24,53.9025,55.81
2024-03-03,SKU1002,24.06,55.81,58.06,53.1,55.545,63.31
2024-03-10,SKU1002,22.0,63.31,55.81,55.21,58.0975,51.71
2024-03-17,SKU1002,24.41,51.71,63.31,58.06,57.222500000000004,51.18
2024-03-24,SKU1002,25.91,51.18,51.71,55.81,55.5025,49.27
2024-03-31,SKU1002,25.9,49.27,51.18,63.31,53.8675,58.34
2024-04-07,SKU1002,25.25,58.34,49.27,51.71,52.62500000000001,51.95
2024-04-14,SKU1002,25.12,51.95,58.34,51.18,52.685,67.51
2024-04-21,SKU1002,26.42,67.51,51.95,49.27,56.767500000000005,50.86
2024-04-28,SKU1002,26.46,50.86,67.51,58.34,57.165000000000006,56.35
2024-05-05,SKU1002,28.03,56.35,50.86,51.95,56.667500000000004,50.6
2024-05-12,SKU1002,23.31,50.6,56.35,67.51,56.330000000000005,63.73
2024-05-19,SKU1002,21.29,63.73,50.6,50.86,55.385,62.6
2024-05-26,SKU1002,26.31,62.6,63.73,56.35,58.32000000000001,51.24
2024-06-02,SKU1002,32.82,51.24,62.6,50.6,57.0425,50.57
2024-06-09,SKU1002,35.81,50.57,51.24,63.73,57.035,44.43
2024-06-16,SKU1002,33.9,44.43,50.57,62.6,52.21,44.99
2024-06-23,SKU1002,35.9,44.99,44.43,51.24,47.807500000000005,43.88
2024-06-30,SKU1002,29.73,43.88,44.99,50.57,45.9675,50.33
2024-07-07,SKU1002,28.4,50.33,43.88,44.43,45.907500000000006,38.22
2024-07-14,SKU1002,26.11,38.22,50.33,44.99,44.355000000000004,44.59
2024-07-21,SKU1002,27.52,44.59,38.22,43.88,44.255,35.3
2024-07-28,SKU1002,30.36,35.3,44.59,50.33,42.11,36.76
2024-08-04,SKU1002,31.38,36.76,35.3,38.22,38.7175,40.03
2024-08-11,SKU1002,28.22,40.03,36.76,44.59,39.17,44.33
2024-08-18,SKU1002,28.18,44.33,40.03,35.3,39.105,40.17
2024-08-25,SKU1002,32.51,40.17,44.33,36.76,40.322500000000005,36.73
2024-09-01,SKU1002,32.57,36.73,40.17,40.03,40.315,31.29
2024-09-08,SKU1002,29.05,31.29,36.73,44.33,38.129999999999995,35.31
2024-09-15,SKU1002,26.99,35.31,31.29,40.17,35.875,34.1
2024-09-22,SKU1002,27.91,34.1,35.31,36.73,34.3575,36.67
2024-09-29,SKU1002,32.99,36.67,34.1,31.29,34.3425,40.96
2024-10-06,SKU1002,26.57,40.96,36.67,35.31,36.760000000000005,38.3
2024-10-13,SKU1002,24.77,38.3,40.96,34.1,37.5075,30.12
2024-10-20,SKU1002,23.52,30.12,38.3,36.67,36.5125,37.91
2024-10-27,SKU1002,25.8,37.91,30.12,40.96,36.8225,45.8
2024-11-03,SKU1002,29.08,45.8,37.91,38.3,38.0325,39.04
2024-11-10,SKU1002,25.86,39.04,45.8,30.12,38.2175,42.46
2024-11-17,SKU1002,25.32,42.46,39.04,37.91,41.302499999999995,50.76
2024-11-24,SKU1002,23.25,50.76,42.46,45.8,44.515,42.98
2024-12-01,SKU1002,24.14,42.98,50.76,39.04,43.809999999999995,52.14
2024-12-08,SKU1002,22.86,52.14,42.98,42.46,47.084999999999994,44.33
2024-12-15,SKU1002,25.25,44.33,52.14,50.76,47.5525,48.64
2024-12-22,SKU1002,26.74,48.64,44.33,42.98,47.022499999999994,44.91
2024-12-29,SKU1002,23.4,44.91,48.64,52.14,47.504999999999995,58.28
2021-01-31,SKU1003,225.84,11.11,12.4,10.69,11.0225,10.82
2021-02-07,SKU1003,188.13,10.82,11.11,9.89,11.055,9.4
2021-02-14,SKU1003,267.19,9.4,10.82,12.4,10.932500000000001,11.58
2021-02-21,SKU1003,211.16,11.58,9.4,11.11,10.7275,13.21
2021-02-28,SKU1003,233.31,13.21,11.58,10.82,11.252500000000001,13.99
2021-03-07,SKU1003,212.45,13.99,13.21,9.4,12.045,12.86
2021-03-14,SKU1003,200.29,12.86,13.99,11.58,12.91,11.38
2021-03-21,SKU1003,222.58,11.38,12.86,13.21,12.860000000000001,9.85
2021-03-28,SKU1003,194.24,9.85,11.38,13.99,12.020000000000001,16.55
2021-04-04,SKU1003,235.82,16.55,9.85,12.86,12.66,11.48
2021-04-11,SKU1003,219.97,11.48,16.55,11.38,12.315000000000001,12.3
2021-04-18,SKU1003,207.09,12.3,11.48,9.85,12.545,8.9
2021-04-25,SKU1003,205.37,8.9,12.3,16.55,12.3075,9.05
2021-05-02,SKU1003,222.55,9.05,8.9,11.48,10.432500000000001,8.46
2021-05-09,SKU1003,217.35,8.46,9.05,12.3,9.6775,7.3
2021-05-16,SKU1003,196.46,7.3,8.46,8.9,8.4275,11.69
2021-05-23,SKU1003,210.33,11.69,7.3,9.05,9.125,11.38
2021-05-30,SKU1003,224.45,11.38,11.69,8.46,9.7075,10.09
2021-06-06,SKU1003,226.16,10.09,11.38,7.3,10.115,9.19
2021-06-13,SKU1003,239.2,9.19,10.09,11.69,10.5875,7.62
2021-06-20,SKU1003,250.27,7.62,9.19,11.38,9.57,8.8
2021-06-27,SKU1003,188.01,8.8,7.62,10.09,8.925,10.29
2021-07-04,SKU1003,235.88,10.29,8.8,9.19,8.975000000000001,9.66
2021-07-11,SKU1003,233.14,9.66,10.29,7.62,9.092500000000001,7.67
2021-07-18,SKU1003,237.21,7.67,9.66,8.8,9.105,7.2
2021-07-25,SKU1003,213.62,7.2,7.67,10.29,8.705,6.26
2021-08-01,SKU1003,209.03,6.26,7.2,9.66,7.6975,7.04
2021-08-08,SKU1003,194.87,7.04,6.26,7.67,7.0425,7.74
2021-08-15,SKU1003,249.22,7.74,7.04,7.2,7.06,7.93
2021-08-22,SKU1003,220.32,7.93,7.74,6.26,7.2425,6.86
2021-08-29,SKU1003,186.17,6.86,7.93,7.04,7.3925,7.55
2021-09-05,SKU1003,223.51,7.55,6.86,7.74,7.5200000000000005,5.83
2021-09-12,SKU1003,244.33,5.83,7.55,7.93,7.0425,5.8
2021-09-19,SKU1003,227.42,5.8,5.83,6.86,6.51,7.52
2021-09-26,SKU1003,201.22,7.52,5.8,7.55,6.675,7.08
2021-10-03,SKU1003,219.34,7.08,7.52,5.83,6.5575,8.47
2021-10-10,SKU1003,224.77,8.47,7.08,5.8,7.217499999999999,8.9
2021-10-17,SKU1003,244.54,8.9,8.47,7.52,7.9925,11.19
2021-10-24,SKU1003,204.38,11.19,8.9,7.08,8.91,7.96
2021-10-31,SKU1003,236.58,7.96,11.19,8.47,9.129999999999999,8.82
2021-11-07,SKU1003,202.11,8.82,7.96,8.9,9.217500000000001,10.49
2021-11-14,SKU1003,196.74,10.49,8.82,11.19,9.615,11.1
2021-11-21,SKU1003,217.32,11.1,10.49,7.96,9.592500000000001,10.03
2021-11-28,SKU1003,216.88,10.03,11.1,8.82,10.11,11.11
2021-12-05,SKU1003,221.39,11.11,10.03,10.49,10.6825,9.96
2021-12-12,SKU1003,213.05,9.96,11.11,11.1,10.549999999999999,9.28
2021-12-19,SKU1003,227.85,9.28,9.96,10.03,10.094999999999999,9.43
2021-12-26,SKU1003,190.75,9.43,9.28,11.11,9.945,13.22
2022-01-02,SKU1003,221.5,13.22,9.43,9.96,10.4725,10.81
2022-01-09,SKU1003,236.19,10.81,13.22,9.28,10.684999999999999,8.63
2022-01-16,SKU1003,223.82,8.63,10.81,9.43,10.522499999999999,9.56
2022-01-23,SKU1003,253.31,9.56,8.63,13.22,10.555,8.89
2022-01-30,SKU1003,241.3,8.89,9.56,10.81,9.4725,11.63
2022-02-06,SKU1003,220.78,11.63,8.89,8.63,9.6775,12.49
2022-02-13,SKU1003,273.68,12.49,11.63,9.56,10.6425,10.54
2022-02-20,SKU1003,223.73,10.54,12.49,8.89,10.887500000000001,8.09
2022-02-27,SKU1003,213.28,8.09,10.54,11.63,10.6875,10.93
2022-03-06,SKU1003,230.87,10.93,8.09,12.49,10.5125,12.26
2022-03-13,SKU1003,214.97,12.26,10.93,10.54,10.455,14.31
2022-03-20,SKU1003,211.32,14.31,12.26,8.09,11.3975,13.37
2022-03-27,SKU1003,224.82,13.37,14.31,10.93,12.7175,13.46
2022-04-03,SKU1003,190.45,13.46,13.37,12.26,13.35,8.38
2022-04-10,SKU1003,229.43,8.38,13.46,14.31,12.379999999999999,9.54
2022-04-17,SKU1003,228.84,9.54,8.38,13.37,11.1875,7.95
2022-04-24,SKU1003,232.51,7.95,9.54,13.46,9.8325,7.69
2022-05-01,SKU1003,230.91,7.69,7.95,8.38,8.39,15.5
2022-05-08,SKU1003,220.42,15.5,7.69,9.54,10.17,11.62
2022-05-15,SKU1003,205.98,11.62,15.5,7.95,10.69,10.16
2022-05-22,SKU1003,205.76,10.16,11.62,7.69,11.2425,12.25
2022-05-29,SKU1003,201.96,12.25,10.16,15.5,12.3825,12.06
2022-06-05,SKU1003,237.27,12.06,12.25,11.62,11.5225,9.54
2022-06-12,SKU1003,227.88,9.54,12.06,10.16,11.002500000000001,8.8
2022-06-19,SKU1003,221.19,8.8,9.54,12.25,10.6625,9.8
2022-06-26,SKU1003,223.54,9.8,8.8,12.06,10.05,9.04
2022-07-03,SKU1003,183.47,9.04,9.8,9.54,9.295,7.84
2022-07-10,SKU1003,220.31,7.84,9.04,8.8,8.870000000000001,8.05
2022-07-17,SKU1003,209.53,8.05,7.84,9.8,8.682500000000001,9.41
2022-07-24,SKU1003,209.33,9.41,8.05,9.04,8.585,7.79
2022-07-31,SKU1003,172.2,7.79,9.41,7.84,8.2725,8.2
2022-08-07,SKU1003,240.27,8.2,7.79,8.05,8.3625,8.46
2022-08-14,SKU1003,203.41,8.46,8.2,9.41,8.465,6.84
2022-08-21,SKU1003,258.75,6.84,8.46,7.79,7.8225,7.13
2022-08-28,SKU1003,222.44,7.13,6.84,8.2,7.6575,6.45
2022-09-04,SKU1003,228.26,6.45,7.13,8.46,7.220000000000001,6.88
2022-09-11,SKU1003,211.99,6.88,6.45,6.84,6.825,6.68
2022-09-18,SKU1003,201.19,6.68,6.88,7.13,6.785,7.86
2022-09-25,SKU1003,233.07,7.86,6.68,6.45,6.9675,6.64
2022-10-02,SKU1003,222.95,6.64,7.86,6.88,7.015000000000001,8.35
2022-10-09,SKU1003,251.34,8.35,6.64,6.68,7.382499999999999,8.7
2022-10-16,SKU1003,229.92,8.7,8.35,7.86,7.887499999999999,9.2
2022-10-23,SKU1003,220.49,9.2,8.7,6.64,8.2225,7.35
2022-10-30,SKU1003,232.98,7.35,9.2,8.35,8.399999999999999,10.23
2022-11-06,SKU1003,209.33,10.23,7.35,8.7,8.87,8.8
2022-11-13,SKU1003,209.94,8.8,10.23,9.2,8.895,8.41
2022-11-20,SKU1003,217.94,8.41,8.8,7.35,8.6975,9.23
2022-11-27,SKU1003,198.04,9.23,8.41,10.23,9.1675,11.12
2022-12-04,SKU1003,204.56,11.12,9.23,8.8,9.39,8.16
2022-12-11,SKU1003,224.39,8.16,11.12,8.41,9.23,9.18
2022-12-18,SKU1003,216.2,9.18,8.16,9.23,9.4225,8.98
2022-12-25,SKU1003,202.52,8.98,9.18,11.12,9.36,10.91
2023-01-01,SKU1003,215.04,10.91,8.98,8.16,9.307500000000001,13.19
2023-01-08,SKU1003,214.4,13.19,10.91,9.18,10.565,9.82
2023-01-15,SKU1003,203.61,9.82,13.19,8.98,10.725,12.88
2023-01-22,SKU1003,227.83,12.88,9.82,10.91,11.700000000000001,9.94
2023-01-29,SKU1003,246.0,9.94,12.88,13.19,11.4575,11.05
